"Time (s)","Acceleration (m/s²)"
6.361458264E1,-1.501159668E-1
6.365300409E1,-1.401071548E-1
6.369142555E1,-1.419315338E-1
6.372984701E1,-1.000862122E-1
6.376826847E1,-1.135120392E-1
6.380668993E1,-1.293897629E-1
6.384511149E1,-1.218757629E-1
6.388353305E1,-9.588241577E-2
6.392195451E1,-6.939411163E-2
6.396037607E1,-6.476688385E-2
6.399879764E1,-6.714820862E-2
6.403721920E1,-9.840202332E-2
6.407564076E1,-8.848857880E-2
6.411406243E1,-4.350566864E-2
6.415248399E1,-1.715660095E-2
6.419090555E1,-5.955791473E-2
6.422932722E1,-6.116962433E-2
6.426774878E1,-1.577568054E-2
6.430617045E1,-3.817462921E-2
6.434459212E1,-2.557754517E-2
6.438301378E1,-1.494216919E-2
6.442143545E1,-3.515815735E-2
6.445985712E1,-2.276992798E-2
6.449827878E1,1.336097717E-2
6.453670045E1,5.768775940E-3
6.457512212E1,4.446315765E-2
6.461354378E1,3.591251373E-2
6.465196545E1,1.453113556E-2
6.469038722E1,8.167076111E-2
6.472880889E1,6.282424927E-2
6.476723066E1,6.979846954E-2
6.480565232E1,7.742500305E-2
6.484407409E1,1.236248016E-1
6.488249576E1,1.142635345E-1
6.492091753E1,9.547901154E-2
6.495933930E1,1.471767426E-1
6.499776107E1,1.686220169E-1
6.503618284E1,2.109708786E-1
6.507460462E1,1.611719131E-1
6.511302639E1,1.950931549E-1
6.515144816E1,1.865491867E-1
6.518987003E1,2.299432755E-1
6.522829180E1,2.414054871E-1
6.526671357E1,2.498664856E-1
6.530513545E1,2.410192490E-1
6.534355722E1,2.171297073E-1
6.538197909E1,2.718811035E-1
6.542040097E1,3.285636902E-1
6.545882274E1,3.200569153E-1
6.549724462E1,2.507038116E-1
6.553566649E1,3.221969604E-1
6.557408826E1,3.018379211E-1
6.561251014E1,3.476037979E-1
6.565093201E1,2.775297165E-1
6.568935378E1,3.316030502E-1
6.572777566E1,3.619832993E-1
6.576619753E1,3.702316284E-1
6.580461930E1,2.729663849E-1
6.584304118E1,3.307123184E-1
6.588146295E1,3.678522110E-1
6.591988482E1,4.170293808E-1
6.595830659E1,3.334093094E-1
6.599672847E1,3.156576157E-1
6.603515024E1,2.901487350E-1
6.607357201E1,2.897949219E-1
6.611199389E1,2.894668579E-1
6.615041566E1,2.768678665E-1
6.618883743E1,2.930202484E-1
6.622725920E1,2.254819870E-1
6.626568097E1,2.629404068E-1
6.630410274E1,1.438016891E-1
6.634252451E1,1.934032440E-1
6.638094628E1,1.872138977E-1
6.641936805E1,2.629499435E-1
6.645778982E1,4.889965057E-2
6.649621149E1,1.461505890E-1
6.653463326E1,1.107330322E-1
6.657305493E1,1.603002548E-1
6.661147670E1,8.261489868E-2
6.664989836E1,1.686754227E-1
6.668832014E1,6.921863556E-2
6.672674180E1,1.204462051E-1
6.676516347E1,3.203392029E-2
6.680358514E1,1.303977966E-1
6.684200680E1,1.049509048E-1
6.688042847E1,9.013652802E-2
6.691885014E1,2.383327484E-2
6.695727180E1,3.900146484E-2
6.699569347E1,4.868698120E-2
6.703411514E1,9.345531464E-2
6.707253670E1,7.047557831E-2
6.711095836E1,5.237960815E-2
6.714937993E1,4.666137695E-2
6.718780159E1,2.234077454E-2
6.722622316E1,3.872203827E-2
6.726464472E1,2.497863770E-2
6.730306628E1,6.909370422E-2
6.734148795E1,5.219745636E-2
6.737990951E1,1.857089996E-2
6.741833097E1,-6.107330322E-3
6.745675253E1,4.790496826E-2
6.749517409E1,5.588436127E-2
6.753359566E1,6.445026398E-2
6.757201712E1,3.212928772E-3
6.761043868E1,-2.570152283E-3
6.764886024E1,-3.477382660E-2
6.768728170E1,5.576515198E-2
6.772570316E1,2.189445496E-2
6.776412462E1,9.525585175E-2
6.780254618E1,2.080059052E-2
